,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
12337,30,services,single,secondary,False,1881,no,True,unknown,26,jun,29,1,-1,0,unknown,False
12338,54,services,single,secondary,False,8289,no,False,unknown,26,jun,133,2,-1,0,unknown,False
12339,46,technician,married,tertiary,False,157,no,False,unknown,26,jun,150,1,-1,0,unknown,False
12340,22,blue-collar,married,secondary,False,-295,yes,False,unknown,26,jun,150,2,-1,0,unknown,False
12341,41,administrative,divorced,secondary,False,303,no,False,unknown,26,jun,182,2,-1,0,unknown,False
12342,36,blue-collar,single,primary,False,367,no,False,unknown,26,jun,277,1,-1,0,unknown,False
12343,28,blue-collar,married,secondary,False,196,yes,False,unknown,26,jun,176,7,-1,0,unknown,False
12344,25,administrative,single,secondary,False,681,yes,False,unknown,26,jun,105,3,-1,0,unknown,False
12345,51,services,married,secondary,False,0,no,True,unknown,26,jun,565,3,-1,0,unknown,False
12346,45,blue-collar,married,primary,False,71,no,False,unknown,26,jun,138,2,-1,0,unknown,False
12347,26,technician,single,secondary,False,-266,no,True,unknown,26,jun,667,3,-1,0,unknown,False
12348,55,housemaid,married,primary,False,43,no,True,unknown,26,jun,464,3,-1,0,unknown,False
12349,28,administrative,single,secondary,False,-7,no,True,unknown,26,jun,3183,2,-1,0,unknown,True
12350,32,blue-collar,single,secondary,True,130,no,False,unknown,26,jun,406,2,-1,0,unknown,False
12351,35,management,married,tertiary,False,24,yes,False,unknown,26,jun,243,2,-1,0,unknown,False
12352,40,blue-collar,married,secondary,False,72,yes,False,unknown,26,jun,110,3,-1,0,unknown,False
12353,55,administrative,married,secondary,False,6207,yes,False,unknown,26,jun,113,5,-1,0,unknown,False
12354,55,entrepreneur,married,tertiary,False,625,no,False,unknown,26,jun,48,4,-1,0,unknown,False
12355,47,self-employed,married,secondary,False,0,no,False,unknown,26,jun,174,8,-1,0,unknown,False
12356,35,self-employed,single,tertiary,False,4294,no,False,unknown,26,jun,529,4,-1,0,unknown,False
12357,25,blue-collar,single,primary,False,6100,yes,False,unknown,26,jun,45,2,-1,0,unknown,False
12358,34,blue-collar,married,primary,False,5299,yes,False,unknown,26,jun,75,5,-1,0,unknown,False
12359,27,blue-collar,married,primary,False,-413,no,True,unknown,27,jun,422,6,-1,0,unknown,True
12360,32,administrative,married,secondary,False,187,no,True,unknown,27,jun,381,3,-1,0,unknown,False
12361,32,administrative,divorced,secondary,False,-241,no,True,unknown,27,jun,856,2,-1,0,unknown,True
12362,47,services,married,secondary,False,1160,yes,False,unknown,27,jun,59,4,-1,0,unknown,False
12363,44,services,married,secondary,False,-618,no,True,unknown,27,jun,198,2,-1,0,unknown,False
12364,27,technician,married,secondary,False,594,yes,False,unknown,27,jun,433,4,-1,0,unknown,False
12365,53,services,married,primary,False,931,no,False,unknown,27,jun,159,2,-1,0,unknown,False
12366,30,services,single,secondary,False,1487,no,True,unknown,27,jun,207,3,-1,0,unknown,False
12367,32,blue-collar,divorced,unknown,False,291,yes,True,unknown,27,jun,120,6,-1,0,unknown,False
12368,29,technician,married,tertiary,False,-722,no,True,unknown,27,jun,121,4,-1,0,unknown,False
12369,57,retired,married,secondary,False,-418,no,True,unknown,27,jun,95,1,-1,0,unknown,False
12370,30,blue-collar,married,primary,False,62,no,False,unknown,27,jun,213,1,-1,0,unknown,False
12371,32,housemaid,married,primary,False,7,no,True,unknown,27,jun,110,1,-1,0,unknown,False
12372,53,retired,married,primary,False,0,no,True,unknown,27,jun,747,1,-1,0,unknown,False
12373,26,blue-collar,married,secondary,False,1128,yes,True,unknown,27,jun,111,3,-1,0,unknown,False
12374,21,blue-collar,single,secondary,False,820,yes,False,unknown,27,jun,302,2,-1,0,unknown,False
12375,43,management,married,tertiary,False,544,yes,False,unknown,27,jun,154,6,-1,0,unknown,False
12376,57,housemaid,married,primary,False,85,no,False,unknown,27,jun,194,1,-1,0,unknown,False
12377,50,management,married,tertiary,False,877,no,True,unknown,27,jun,181,1,-1,0,unknown,False
12378,55,retired,married,primary,False,2,no,False,unknown,27,jun,392,4,-1,0,unknown,False
12379,58,services,married,primary,False,65,no,False,unknown,27,jun,162,1,-1,0,unknown,False
12380,25,blue-collar,single,unknown,False,373,yes,False,unknown,27,jun,634,2,-1,0,unknown,False
12381,57,blue-collar,married,primary,False,-238,no,False,unknown,27,jun,79,1,-1,0,unknown,False
12382,30,blue-collar,married,secondary,False,1131,yes,True,unknown,27,jun,148,5,-1,0,unknown,False
12383,39,technician,married,secondary,False,0,no,True,unknown,27,jun,103,1,-1,0,unknown,False
12384,55,retired,single,primary,False,700,no,True,unknown,27,jun,141,1,-1,0,unknown,False
12385,56,management,married,tertiary,False,382,no,False,unknown,27,jun,244,2,-1,0,unknown,False
12386,33,blue-collar,single,primary,False,837,yes,False,unknown,27,jun,250,8,-1,0,unknown,False
12387,54,technician,divorced,secondary,False,255,yes,False,unknown,27,jun,140,2,-1,0,unknown,False
12388,49,technician,married,secondary,True,-1680,yes,True,unknown,27,jun,92,4,-1,0,unknown,False
12389,28,services,married,secondary,False,4,yes,False,unknown,27,jun,133,5,-1,0,unknown,False
12390,46,entrepreneur,married,secondary,False,4,yes,True,unknown,27,jun,216,1,-1,0,unknown,False
12391,51,blue-collar,married,tertiary,False,84,no,True,unknown,27,jun,269,1,-1,0,unknown,False
12392,42,administrative,divorced,secondary,False,23,no,True,unknown,27,jun,397,1,-1,0,unknown,False
12393,60,retired,divorced,primary,False,95,no,True,unknown,27,jun,244,1,-1,0,unknown,False
12394,31,blue-collar,married,primary,False,-423,yes,True,unknown,27,jun,135,2,-1,0,unknown,False
12395,34,technician,married,secondary,False,2019,yes,True,unknown,27,jun,102,1,-1,0,unknown,False
12396,29,administrative,single,secondary,False,11,no,False,unknown,27,jun,326,1,-1,0,unknown,False
12397,51,services,married,secondary,False,144,no,True,unknown,27,jun,153,2,-1,0,unknown,False
12398,60,retired,married,secondary,False,78,no,True,unknown,27,jun,151,2,-1,0,unknown,False
12399,60,blue-collar,married,primary,False,109,no,False,unknown,27,jun,349,5,-1,0,unknown,False
12400,56,blue-collar,married,primary,False,0,no,False,unknown,27,jun,291,2,-1,0,unknown,False
12401,52,blue-collar,single,secondary,False,2430,yes,True,unknown,27,jun,185,3,-1,0,unknown,False
12402,41,administrative,divorced,secondary,False,2970,no,True,unknown,27,jun,169,2,-1,0,unknown,False
12403,24,services,single,secondary,False,11,yes,False,unknown,27,jun,114,4,-1,0,unknown,False
12404,55,blue-collar,married,primary,False,-79,no,True,unknown,27,jun,293,3,-1,0,unknown,False
12405,34,administrative,single,secondary,False,-478,yes,True,unknown,27,jun,111,4,-1,0,unknown,False
12406,36,technician,married,secondary,False,283,yes,True,unknown,27,jun,56,2,-1,0,unknown,False
12407,34,technician,divorced,secondary,False,89,yes,False,unknown,27,jun,101,5,-1,0,unknown,False
12408,24,management,single,secondary,False,653,yes,False,unknown,27,jun,247,3,-1,0,unknown,False
12409,37,management,married,tertiary,False,597,no,True,unknown,30,jun,96,3,-1,0,unknown,False
12410,40,technician,married,secondary,False,59,yes,False,unknown,30,jun,322,3,-1,0,unknown,False
12411,39,services,married,primary,False,324,yes,False,unknown,30,jun,182,4,-1,0,unknown,False
12412,34,entrepreneur,married,secondary,True,-868,yes,False,unknown,30,jun,198,2,-1,0,unknown,False
12413,52,management,married,primary,False,798,yes,False,unknown,30,jun,123,2,-1,0,unknown,False
12414,56,entrepreneur,married,tertiary,False,-65,yes,False,unknown,30,jun,45,2,-1,0,unknown,False
12415,27,services,married,secondary,False,511,yes,False,unknown,30,jun,85,5,-1,0,unknown,False
12416,41,blue-collar,married,primary,False,509,yes,False,unknown,30,jun,146,3,-1,0,unknown,False
12417,36,management,single,tertiary,False,2239,yes,True,unknown,30,jun,93,3,-1,0,unknown,False
12418,49,administrative,divorced,secondary,False,2169,yes,False,unknown,30,jun,54,3,-1,0,unknown,False
12419,26,services,single,secondary,False,-72,yes,False,unknown,30,jun,82,9,-1,0,unknown,False
12420,42,blue-collar,divorced,primary,False,145,no,True,unknown,30,jun,27,3,-1,0,unknown,False
12421,51,blue-collar,married,primary,False,-101,yes,True,unknown,30,jun,60,3,-1,0,unknown,False
12422,37,technician,divorced,secondary,False,1309,no,True,unknown,30,jun,124,2,-1,0,unknown,False
12423,49,administrative,married,secondary,False,12,no,False,unknown,30,jun,217,2,-1,0,unknown,False
12424,50,blue-collar,married,secondary,False,3988,no,False,unknown,30,jun,165,4,-1,0,unknown,False
12425,28,self-employed,single,secondary,False,-395,yes,False,unknown,30,jun,141,4,-1,0,unknown,False
12426,35,technician,married,tertiary,False,1526,yes,False,unknown,30,jun,138,4,-1,0,unknown,False
12427,47,blue-collar,married,secondary,False,323,no,False,unknown,30,jun,385,1,-1,0,unknown,False
12428,33,services,married,secondary,False,740,no,True,unknown,30,jun,266,3,-1,0,unknown,False
12429,45,entrepreneur,married,secondary,True,624,no,True,unknown,30,jun,50,1,-1,0,unknown,False
12430,38,blue-collar,single,primary,False,116,no,True,unknown,30,jun,203,1,-1,0,unknown,False
12431,34,blue-collar,married,secondary,False,0,yes,False,unknown,30,jun,780,3,-1,0,unknown,False
12432,49,blue-collar,married,primary,False,230,no,True,unknown,30,jun,176,1,-1,0,unknown,False
12433,37,self-employed,married,tertiary,False,0,no,True,unknown,30,jun,202,1,-1,0,unknown,False
12434,45,administrative,single,secondary,False,-342,no,True,unknown,30,jun,158,1,-1,0,unknown,False
12435,44,administrative,married,secondary,True,0,no,True,unknown,30,jun,76,3,-1,0,unknown,False
12436,33,blue-collar,married,primary,False,276,no,False,unknown,30,jun,224,2,-1,0,unknown,False
12437,55,management,married,tertiary,False,0,no,False,unknown,30,jun,111,2,-1,0,unknown,False
12438,56,technician,married,tertiary,False,3082,yes,True,unknown,30,jun,444,3,-1,0,unknown,False
12439,40,administrative,married,secondary,False,220,yes,False,unknown,30,jun,69,3,-1,0,unknown,False
12440,27,blue-collar,single,primary,False,1128,yes,False,unknown,30,jun,88,4,-1,0,unknown,False
12441,57,retired,married,secondary,False,0,no,True,unknown,30,jun,104,2,-1,0,unknown,False
12442,39,technician,married,secondary,False,-54,yes,True,unknown,30,jun,252,4,-1,0,unknown,False
12443,49,administrative,married,secondary,False,2062,no,False,unknown,30,jun,132,4,-1,0,unknown,False
12444,34,services,single,secondary,False,66,no,True,unknown,30,jun,450,2,-1,0,unknown,False
12445,59,retired,married,secondary,True,49,no,True,unknown,1,jul,602,4,-1,0,unknown,False
12446,41,services,married,secondary,False,138,yes,False,unknown,1,jul,136,3,-1,0,unknown,False
12447,30,blue-collar,married,secondary,False,365,no,False,unknown,1,jul,381,4,-1,0,unknown,False
12448,44,administrative,single,tertiary,False,10,no,False,unknown,1,jul,158,2,-1,0,unknown,False
12449,41,blue-collar,single,secondary,False,75,yes,False,unknown,1,jul,479,9,-1,0,unknown,True
12450,31,blue-collar,married,secondary,False,652,no,True,unknown,1,jul,281,3,-1,0,unknown,False
12451,49,technician,married,tertiary,False,503,no,False,unknown,1,jul,297,2,-1,0,unknown,False
12452,35,technician,married,secondary,False,251,yes,True,unknown,1,jul,128,3,-1,0,unknown,False
12453,39,blue-collar,married,secondary,False,971,yes,True,unknown,1,jul,471,3,-1,0,unknown,False
12454,51,administrative,divorced,secondary,False,-20,no,False,unknown,1,jul,58,1,-1,0,unknown,False
12455,39,services,single,secondary,False,-106,no,False,unknown,1,jul,60,4,-1,0,unknown,False
12456,35,services,married,secondary,False,871,yes,False,unknown,1,jul,108,1,-1,0,unknown,False
12457,54,administrative,married,secondary,False,9,no,True,unknown,1,jul,140,1,-1,0,unknown,False
12458,59,technician,married,secondary,False,0,no,False,unknown,1,jul,249,1,-1,0,unknown,False
12459,57,housemaid,married,primary,False,53,no,False,unknown,1,jul,215,3,-1,0,unknown,False
12460,39,blue-collar,divorced,primary,False,3,no,True,unknown,1,jul,625,1,-1,0,unknown,False
12461,29,services,single,unknown,False,33,no,False,unknown,1,jul,161,1,-1,0,unknown,False
12462,40,housemaid,married,primary,False,84,no,True,unknown,1,jul,428,2,-1,0,unknown,False
12463,43,administrative,single,secondary,False,13,no,True,unknown,1,jul,119,1,-1,0,unknown,False
12464,41,blue-collar,married,primary,False,1,no,False,unknown,1,jul,117,1,-1,0,unknown,False
12465,45,technician,married,tertiary,False,-302,no,True,unknown,1,jul,80,1,-1,0,unknown,False
12466,60,retired,married,primary,False,0,no,False,unknown,1,jul,36,1,-1,0,unknown,False
12467,31,services,married,tertiary,True,-90,no,True,unknown,1,jul,173,1,-1,0,unknown,False
12468,59,technician,married,secondary,False,6,no,True,unknown,1,jul,292,1,-1,0,unknown,False
12469,59,technician,married,secondary,False,358,no,False,unknown,1,jul,183,2,-1,0,unknown,False
12470,29,services,single,secondary,False,1357,no,True,unknown,1,jul,200,1,-1,0,unknown,False
12471,49,housemaid,married,primary,False,935,no,True,unknown,1,jul,150,1,-1,0,unknown,False
12472,47,management,married,primary,True,145,no,True,unknown,1,jul,163,1,-1,0,unknown,False
12473,32,administrative,married,secondary,False,0,yes,True,unknown,1,jul,122,1,-1,0,unknown,False
12474,35,blue-collar,divorced,primary,False,0,no,False,unknown,1,jul,55,1,-1,0,unknown,False
12475,52,technician,divorced,secondary,False,935,no,False,unknown,1,jul,86,1,-1,0,unknown,False
12476,30,management,married,tertiary,False,49,yes,True,unknown,1,jul,359,1,-1,0,unknown,False
12477,43,administrative,single,secondary,False,91,no,True,unknown,1,jul,110,2,-1,0,unknown,False
12478,45,unemployed,divorced,primary,True,-249,yes,True,unknown,1,jul,92,1,-1,0,unknown,False
12479,28,technician,single,tertiary,False,415,no,False,unknown,1,jul,86,1,-1,0,unknown,False
12480,41,entrepreneur,single,primary,False,7264,no,True,unknown,1,jul,125,3,-1,0,unknown,False
12481,38,management,married,tertiary,False,-585,yes,False,unknown,1,jul,196,4,-1,0,unknown,False
12482,31,administrative,single,secondary,False,43,no,False,unknown,1,jul,484,1,-1,0,unknown,False
12483,29,self-employed,single,tertiary,False,392,no,True,unknown,1,jul,135,1,-1,0,unknown,False
12484,29,technician,married,tertiary,False,975,no,False,unknown,1,jul,56,1,-1,0,unknown,False
12485,33,administrative,married,tertiary,False,205,no,False,unknown,1,jul,156,2,-1,0,unknown,False
12486,40,services,single,secondary,False,-27,no,True,unknown,1,jul,221,1,-1,0,unknown,False
12487,26,technician,divorced,tertiary,False,-70,no,True,unknown,1,jul,1992,2,-1,0,unknown,False
12488,41,technician,married,secondary,False,-147,no,True,unknown,1,jul,130,1,-1,0,unknown,False
12489,31,management,married,tertiary,False,84,no,True,unknown,1,jul,143,1,-1,0,unknown,False
12490,53,technician,divorced,secondary,False,173,no,True,unknown,1,jul,157,1,-1,0,unknown,False
12491,45,technician,single,tertiary,False,2099,no,True,unknown,1,jul,333,1,-1,0,unknown,False
12492,58,services,married,primary,False,374,no,True,unknown,1,jul,420,2,-1,0,unknown,False
12493,37,technician,single,tertiary,False,0,no,False,unknown,1,jul,1135,2,-1,0,unknown,True
12494,47,technician,divorced,secondary,False,47,no,True,unknown,1,jul,224,2,-1,0,unknown,False
12495,55,retired,married,secondary,False,-180,no,True,unknown,1,jul,307,2,-1,0,unknown,False
12496,44,technician,single,secondary,False,27,no,False,unknown,1,jul,723,2,-1,0,unknown,False
12497,27,technician,single,secondary,False,158,no,False,unknown,1,jul,650,2,-1,0,unknown,True
12498,31,management,single,tertiary,False,394,no,True,unknown,2,jul,660,3,-1,0,unknown,False
12499,22,student,single,secondary,False,280,yes,False,unknown,2,jul,63,4,-1,0,unknown,False
12500,30,administrative,married,tertiary,False,1717,no,True,unknown,2,jul,218,2,-1,0,unknown,False
12501,51,blue-collar,divorced,primary,False,-28,no,True,unknown,2,jul,220,2,-1,0,unknown,False
12502,35,administrative,married,secondary,False,907,no,True,unknown,2,jul,97,4,-1,0,unknown,False
12503,29,technician,single,tertiary,False,101,no,False,unknown,2,jul,143,4,-1,0,unknown,False
12504,31,administrative,divorced,secondary,False,824,yes,False,unknown,2,jul,32,3,-1,0,unknown,False
12505,35,self-employed,married,secondary,False,28,no,True,unknown,2,jul,159,3,-1,0,unknown,False
12506,48,technician,married,secondary,False,0,yes,True,unknown,2,jul,44,2,-1,0,unknown,False
12507,30,services,single,secondary,True,0,no,True,unknown,2,jul,95,3,-1,0,unknown,False
12508,45,technician,single,secondary,False,52,no,True,unknown,2,jul,79,3,-1,0,unknown,False
12509,45,self-employed,married,primary,False,-584,yes,True,unknown,2,jul,306,2,-1,0,unknown,False
12510,50,services,married,primary,False,-15,no,True,unknown,2,jul,71,1,-1,0,unknown,False
12511,35,retired,single,secondary,False,527,no,True,unknown,2,jul,348,3,-1,0,unknown,False
12512,41,services,married,secondary,False,0,yes,False,unknown,2,jul,203,1,-1,0,unknown,False
12513,37,services,single,primary,False,0,no,True,unknown,2,jul,372,1,-1,0,unknown,False
12514,38,administrative,married,secondary,False,70,no,True,unknown,2,jul,199,1,-1,0,unknown,False
12515,50,management,married,tertiary,False,830,no,False,unknown,2,jul,60,2,-1,0,unknown,False
12516,35,technician,single,secondary,False,-51,no,False,unknown,2,jul,134,2,-1,0,unknown,False
